state_name,state_median_income,rs_state_median_income,income,pid
Tennessee,72,-0.3667034554938444,2.5,2. Not very strong Democrat
Texas,79.7,-0.06831048621818617,1.5,1. Strong Democrat
Mississippi,59.1,-0.8666085598647522,1.5,7. Strong Republican
Tennessee,72,-0.3667034554938444,1.5,6. Not very strong Republican
Georgia,80,-0.05668478611653726,-0.5,7. Strong Republican
Tennessee,72,-0.3667034554938444,0.5,7. Strong Republican
Virginia,92.1,0.41221845131663964,-1.5,7. Strong Republican
South Carolina,72.4,-0.35120252202497887,-0.5,7. Strong Republican
Tennessee,72,-0.3667034554938444,0.5,7. Strong Republican
Texas,79.7,-0.06831048621818617,0.5,7. Strong Republican
Georgia,80,-0.05668478611653726,-0.5,7. Strong Republican
District of Columbia,109.7,1.0942595239467157,1.5,1. Strong Democrat
District of Columbia,109.7,1.0942595239467157,0.5,2. Not very strong Democrat
Georgia,80,-0.05668478611653726,0.5,6. Not very strong Republican
Maryland,102.9,0.8307436549760048,1.5,5. Independent (leans Republican)
Nebraska,76.4,-0.19619318733632526,1.5,1. Strong Democrat
Virginia,92.1,0.41221845131663964,0.5,7. Strong Republican
Maryland,102.9,0.8307436549760048,1.5,2. Not very strong Democrat
Maryland,102.9,0.8307436549760048,1.5,6. Not very strong Republican
Maryland,102.9,0.8307436549760048,1.5,1. Strong Democrat
Georgia,80,-0.05668478611653726,1.5,1. Strong Democrat
Maryland,102.9,0.8307436549760048,-1.5,1. Strong Democrat
Georgia,80,-0.05668478611653726,-0.5,5. Independent (leans Republican)
Virginia,92.1,0.41221845131663964,-2.5,1. Strong Democrat
Georgia,80,-0.05668478611653726,0.5,1. Strong Democrat
District of Columbia,109.7,1.0942595239467157,2.5,1. Strong Democrat
Tennessee,72,-0.3667034554938444,-1.5,4. Independent
Virginia,92.1,0.41221845131663964,-0.5,1. Strong Democrat
Mississippi,59.1,-0.8666085598647522,0.5,5. Independent (leans Republican)
Florida,77.7,-0.14581515356251296,0.5,1. Strong Democrat
Florida,77.7,-0.14581515356251296,2.5,4. Independent
Maryland,102.9,0.8307436549760048,2.5,1. Strong Democrat
Delaware,87.5,0.2339577164246882,-0.5,1. Strong Democrat
Maryland,102.9,0.8307436549760048,0.5,4. Independent
Tennessee,72,-0.3667034554938444,0.5,3. Independent (leans Democrat)
Georgia,80,-0.05668478611653726,-0.5,7. Strong Republican
Louisiana,61,-0.7929791258876419,1.5,7. Strong Republican
Maryland,102.9,0.8307436549760048,1.5,7. Strong Republican
Georgia,80,-0.05668478611653726,0.5,4. Independent
Virginia,92.1,0.41221845131663964,-1.5,7. Strong Republican
Tennessee,72,-0.3667034554938444,-0.5,1. Strong Democrat
Virginia,92.1,0.41221845131663964,-0.5,1. Strong Democrat
Georgia,80,-0.05668478611653726,0.5,3. Independent (leans Democrat)
Florida,77.7,-0.14581515356251296,2.5,1. Strong Democrat
District of Columbia,109.7,1.0942595239467157,-1.5,1. Strong Democrat
Virginia,92.1,0.41221845131663964,1.5,5. Independent (leans Republican)
Georgia,80,-0.05668478611653726,1.5,3. Independent (leans Democrat)
Maryland,102.9,0.8307436549760048,-2.5,1. Strong Democrat
Georgia,80,-0.05668478611653726,-0.5,6. Not very strong Republican
Florida,77.7,-0.14581515356251296,-2.5,5. Independent (leans Republican)
North Carolina,74,-0.28919878814951766,-0.5,3. Independent (leans Democrat)
North Carolina,74,-0.28919878814951766,-1.5,3. Independent (leans Democrat)
North Carolina,74,-0.28919878814951766,-1.5,6. Not very strong Republican
Texas,79.7,-0.06831048621818617,-2.5,5. Independent (leans Republican)
Virginia,92.1,0.41221845131663964,-0.5,1. Strong Democrat
North Carolina,74,-0.28919878814951766,0.5,1. Strong Democrat
Virginia,92.1,0.41221845131663964,2.5,1. Strong Democrat
Nevada,81.1,-0.014057219077157743,1.5,2. Not very strong Democrat
Florida,77.7,-0.14581515356251296,-0.5,2. Not very strong Democrat
Maryland,102.9,0.8307436549760048,0.5,6. Not very strong Republican
Virginia,92.1,0.41221845131663964,2.5,1. Strong Democrat
North Carolina,74,-0.28919878814951766,2.5,1. Strong Democrat
Virginia,92.1,0.41221845131663964,1.5,1. Strong Democrat
North Carolina,74,-0.28919878814951766,-0.5,1. Strong Democrat
Texas,79.7,-0.06831048621818617,0.5,2. Not very strong Democrat
Virginia,92.1,0.41221845131663964,2.5,2. Not very strong Democrat
Virginia,92.1,0.41221845131663964,1.5,1. Strong Democrat
Virginia,92.1,0.41221845131663964,1.5,2. Not very strong Democrat
Virginia,92.1,0.41221845131663964,0.5,2. Not very strong Democrat
Maryland,102.9,0.8307436549760048,0.5,3. Independent (leans Democrat)
North Carolina,74,-0.28919878814951766,-0.5,1. Strong Democrat
Texas,79.7,-0.06831048621818617,-1.5,3. Independent (leans Democrat)
Maryland,102.9,0.8307436549760048,1.5,7. Strong Republican
Virginia,92.1,0.41221845131663964,-0.5,3. Independent (leans Democrat)
Virginia,92.1,0.41221845131663964,1.5,3. Independent (leans Democrat)
Virginia,92.1,0.41221845131663964,1.5,1. Strong Democrat
Maryland,102.9,0.8307436549760048,2.5,1. Strong Democrat
Maryland,102.9,0.8307436549760048,2.5,3. Independent (leans Democrat)
Virginia,92.1,0.41221845131663964,0.5,3. Independent (leans Democrat)
Texas,79.7,-0.06831048621818617,0.5,1. Strong Democrat
Florida,77.7,-0.14581515356251296,1.5,3. Independent (leans Democrat)
Virginia,92.1,0.41221845131663964,1.5,7. Strong Republican
Florida,77.7,-0.14581515356251296,-1.5,1. Strong Democrat
Florida,77.7,-0.14581515356251296,1.5,3. Independent (leans Democrat)
Texas,79.7,-0.06831048621818617,-0.5,1. Strong Democrat
Virginia,92.1,0.41221845131663964,1.5,1. Strong Democrat
Florida,77.7,-0.14581515356251296,-0.5,7. Strong Republican
Texas,79.7,-0.06831048621818617,2.5,6. Not very strong Republican
Virginia,92.1,0.41221845131663964,1.5,7. Strong Republican
Florida,77.7,-0.14581515356251296,-0.5,3. Independent (leans Democrat)
Arkansas,62.1,-0.750351558848262,-1.5,3. Independent (leans Democrat)
Arkansas,62.1,-0.750351558848262,-2.5,4. Independent
Texas,79.7,-0.06831048621818617,1.5,6. Not very strong Republican
Texas,79.7,-0.06831048621818617,-0.5,2. Not very strong Democrat
Texas,79.7,-0.06831048621818617,-0.5,1. Strong Democrat
Texas,79.7,-0.06831048621818617,-2.5,2. Not very strong Democrat
Texas,79.7,-0.06831048621818617,1.5,6. Not very strong Republican
Texas,79.7,-0.06831048621818617,-0.5,2. Not very strong Democrat
Texas,79.7,-0.06831048621818617,-0.5,7. Strong Republican
Texas,79.7,-0.06831048621818617,1.5,3. Independent (leans Democrat)
Texas,79.7,-0.06831048621818617,1.5,1. Strong Democrat
Arkansas,62.1,-0.750351558848262,-2.5,1. Strong Democrat
Virginia,92.1,0.41221845131663964,0.5,2. Not very strong Democrat
Texas,79.7,-0.06831048621818617,-1.5,1. Strong Democrat
Texas,79.7,-0.06831048621818617,-0.5,1. Strong Democrat
Tennessee,72,-0.3667034554938444,-2.5,4. Independent
Louisiana,61,-0.7929791258876419,-2.5,4. Independent
Texas,79.7,-0.06831048621818617,-0.5,7. Strong Republican
Texas,79.7,-0.06831048621818617,1.5,3. Independent (leans Democrat)
Texas,79.7,-0.06831048621818617,-0.5,1. Strong Democrat
Louisiana,61,-0.7929791258876419,0.5,1. Strong Democrat
Arkansas,62.1,-0.750351558848262,0.5,4. Independent
Texas,79.7,-0.06831048621818617,1.5,3. Independent (leans Democrat)
Arkansas,62.1,-0.750351558848262,1.5,6. Not very strong Republican
Texas,79.7,-0.06831048621818617,-0.5,7. Strong Republican
Texas,79.7,-0.06831048621818617,1.5,7. Strong Republican
Florida,77.7,-0.14581515356251296,-2.5,7. Strong Republican
North Carolina,74,-0.28919878814951766,-2.5,1. Strong Democrat
South Carolina,72.4,-0.35120252202497887,-0.5,5. Independent (leans Republican)
South Carolina,72.4,-0.35120252202497887,0.5,3. Independent (leans Democrat)
Texas,79.7,-0.06831048621818617,1.5,1. Strong Democrat
Texas,79.7,-0.06831048621818617,-2.5,3. Independent (leans Democrat)
Texas,79.7,-0.06831048621818617,-0.5,7. Strong Republican
Texas,79.7,-0.06831048621818617,0.5,4. Independent
Texas,79.7,-0.06831048621818617,-2.5,4. Independent
Texas,79.7,-0.06831048621818617,-0.5,4. Independent
Virginia,92.1,0.41221845131663964,0.5,2. Not very strong Democrat
Kentucky,64.5,-0.6573459580350699,-2.5,6. Not very strong Republican
Mississippi,59.1,-0.8666085598647522,-2.5,6. Not very strong Republican
Georgia,80,-0.05668478611653726,0.5,4. Independent
Texas,79.7,-0.06831048621818617,1.5,7. Strong Republican
Georgia,80,-0.05668478611653726,0.5,7. Strong Republican
Alabama,66.7,-0.5720908239563104,1.5,3. Independent (leans Democrat)
Florida,77.7,-0.14581515356251296,1.5,5. Independent (leans Republican)
Florida,77.7,-0.14581515356251296,-1.5,2. Not very strong Democrat
Texas,79.7,-0.06831048621818617,-2.5,2. Not very strong Democrat
Texas,79.7,-0.06831048621818617,0.5,5. Independent (leans Republican)
Texas,79.7,-0.06831048621818617,2.5,3. Independent (leans Democrat)
Florida,77.7,-0.14581515356251296,2.5,1. Strong Democrat
Kentucky,64.5,-0.6573459580350699,-0.5,1. Strong Democrat
Kentucky,64.5,-0.6573459580350699,0.5,3. Independent (leans Democrat)
Florida,77.7,-0.14581515356251296,-0.5,7. Strong Republican
Texas,79.7,-0.06831048621818617,-0.5,7. Strong Republican
Louisiana,61,-0.7929791258876419,0.5,4. Independent
North Carolina,74,-0.28919878814951766,-0.5,7. Strong Republican
South Carolina,72.4,-0.35120252202497887,1.5,5. Independent (leans Republican)
Texas,79.7,-0.06831048621818617,0.5,5. Independent (leans Republican)
Alabama,66.7,-0.5720908239563104,-0.5,7. Strong Republican
Alabama,66.7,-0.5720908239563104,2.5,3. Independent (leans Democrat)
Louisiana,61,-0.7929791258876419,1.5,6. Not very strong Republican
Kentucky,64.5,-0.6573459580350699,-2.5,3. Independent (leans Democrat)
Texas,79.7,-0.06831048621818617,-1.5,1. Strong Democrat
Kentucky,64.5,-0.6573459580350699,1.5,1. Strong Democrat
Florida,77.7,-0.14581515356251296,-0.5,1. Strong Democrat
Texas,79.7,-0.06831048621818617,-2.5,1. Strong Democrat
Kentucky,64.5,-0.6573459580350699,-0.5,1. Strong Democrat
Mississippi,59.1,-0.8666085598647522,1.5,1. Strong Democrat
South Carolina,72.4,-0.35120252202497887,2.5,2. Not very strong Democrat
Texas,79.7,-0.06831048621818617,0.5,3. Independent (leans Democrat)
Kentucky,64.5,-0.6573459580350699,-0.5,2. Not very strong Democrat
Florida,77.7,-0.14581515356251296,1.5,5. Independent (leans Republican)
Florida,77.7,-0.14581515356251296,1.5,1. Strong Democrat
Alabama,66.7,-0.5720908239563104,0.5,5. Independent (leans Republican)
Texas,79.7,-0.06831048621818617,1.5,7. Strong Republican
Texas,79.7,-0.06831048621818617,1.5,3. Independent (leans Democrat)
Florida,77.7,-0.14581515356251296,2.5,7. Strong Republican
Georgia,80,-0.05668478611653726,0.5,7. Strong Republican
Florida,77.7,-0.14581515356251296,-1.5,2. Not very strong Democrat
Florida,77.7,-0.14581515356251296,-2.5,1. Strong Democrat
Georgia,80,-0.05668478611653726,-0.5,1. Strong Democrat
Georgia,80,-0.05668478611653726,-1.5,1. Strong Democrat
Maryland,102.9,0.8307436549760048,-0.5,1. Strong Democrat
North Carolina,74,-0.28919878814951766,0.5,7. Strong Republican
North Carolina,74,-0.28919878814951766,1.5,7. Strong Republican
Virginia,92.1,0.41221845131663964,2.5,1. Strong Democrat
Virginia,92.1,0.41221845131663964,1.5,1. Strong Democrat
Florida,77.7,-0.14581515356251296,-1.5,2. Not very strong Democrat
Georgia,80,-0.05668478611653726,1.5,1. Strong Democrat
Georgia,80,-0.05668478611653726,1.5,4. Independent
Florida,77.7,-0.14581515356251296,-1.5,2. Not very strong Democrat
North Carolina,74,-0.28919878814951766,0.5,5. Independent (leans Republican)
Georgia,80,-0.05668478611653726,-0.5,1. Strong Democrat
North Carolina,74,-0.28919878814951766,1.5,3. Independent (leans Democrat)
North Carolina,74,-0.28919878814951766,-1.5,1. Strong Democrat
Florida,77.7,-0.14581515356251296,0.5,3. Independent (leans Democrat)
Virginia,92.1,0.41221845131663964,1.5,1. Strong Democrat
Texas,79.7,-0.06831048621818617,1.5,1. Strong Democrat
Virginia,92.1,0.41221845131663964,0.5,2. Not very strong Democrat
North Carolina,74,-0.28919878814951766,1.5,5. Independent (leans Republican)
North Carolina,74,-0.28919878814951766,-0.5,3. Independent (leans Democrat)
North Carolina,74,-0.28919878814951766,2.5,4. Independent
North Carolina,74,-0.28919878814951766,1.5,3. Independent (leans Democrat)
Virginia,92.1,0.41221845131663964,1.5,3. Independent (leans Democrat)
Virginia,92.1,0.41221845131663964,0.5,2. Not very strong Democrat
Florida,77.7,-0.14581515356251296,0.5,7. Strong Republican
Texas,79.7,-0.06831048621818617,0.5,6. Not very strong Republican
North Carolina,74,-0.28919878814951766,-0.5,7. Strong Republican
Texas,79.7,-0.06831048621818617,2.5,3. Independent (leans Democrat)
Georgia,80,-0.05668478611653726,1.5,1. Strong Democrat
Florida,77.7,-0.14581515356251296,-2.5,1. Strong Democrat
Georgia,80,-0.05668478611653726,-2.5,2. Not very strong Democrat
North Carolina,74,-0.28919878814951766,0.5,3. Independent (leans Democrat)
Georgia,80,-0.05668478611653726,-0.5,2. Not very strong Democrat
Maryland,102.9,0.8307436549760048,1.5,1. Strong Democrat
Florida,77.7,-0.14581515356251296,0.5,1. Strong Democrat
Florida,77.7,-0.14581515356251296,1.5,1. Strong Democrat
North Carolina,74,-0.28919878814951766,0.5,1. Strong Democrat
Georgia,80,-0.05668478611653726,-1.5,1. Strong Democrat
Florida,77.7,-0.14581515356251296,-0.5,3. Independent (leans Democrat)
Georgia,80,-0.05668478611653726,0.5,1. Strong Democrat
North Carolina,74,-0.28919878814951766,0.5,4. Independent
Florida,77.7,-0.14581515356251296,1.5,1. Strong Democrat
North Carolina,74,-0.28919878814951766,0.5,2. Not very strong Democrat
North Carolina,74,-0.28919878814951766,1.5,6. Not very strong Republican
Maryland,102.9,0.8307436549760048,0.5,7. Strong Republican
Georgia,80,-0.05668478611653726,1.5,3. Independent (leans Democrat)
Georgia,80,-0.05668478611653726,1.5,7. Strong Republican
Florida,77.7,-0.14581515356251296,-1.5,7. Strong Republican
Florida,77.7,-0.14581515356251296,-0.5,5. Independent (leans Republican)
North Carolina,74,-0.28919878814951766,-0.5,5. Independent (leans Republican)
Virginia,92.1,0.41221845131663964,-1.5,7. Strong Republican
Florida,77.7,-0.14581515356251296,0.5,6. Not very strong Republican
Alabama,66.7,-0.5720908239563104,-0.5,2. Not very strong Democrat
Alabama,66.7,-0.5720908239563104,-1.5,1. Strong Democrat
Arkansas,62.1,-0.750351558848262,1.5,3. Independent (leans Democrat)
Louisiana,61,-0.7929791258876419,-0.5,2. Not very strong Democrat
Mississippi,59.1,-0.8666085598647522,-1.5,1. Strong Democrat
Oklahoma,66.1,-0.5953422241596087,0.5,1. Strong Democrat
Tennessee,72,-0.3667034554938444,-0.5,4. Independent
Texas,79.7,-0.06831048621818617,1.5,7. Strong Republican
Virginia,92.1,0.41221845131663964,0.5,5. Independent (leans Republican)
Oklahoma,66.1,-0.5953422241596087,-1.5,2. Not very strong Democrat
Texas,79.7,-0.06831048621818617,0.5,6. Not very strong Republican
Texas,79.7,-0.06831048621818617,1.5,2. Not very strong Democrat
Oklahoma,66.1,-0.5953422241596087,0.5,1. Strong Democrat
Alabama,66.7,-0.5720908239563104,-0.5,4. Independent
Oklahoma,66.1,-0.5953422241596087,1.5,1. Strong Democrat
Texas,79.7,-0.06831048621818617,0.5,1. Strong Democrat
North Carolina,74,-0.28919878814951766,-1.5,7. Strong Republican
Tennessee,72,-0.3667034554938444,-2.5,1. Strong Democrat
Tennessee,72,-0.3667034554938444,-1.5,2. Not very strong Democrat
Tennessee,72,-0.3667034554938444,1.5,6. Not very strong Republican
West Virginia,60.8,-0.8007295926220745,1.5,4. Independent
Alabama,66.7,-0.5720908239563104,-1.5,7. Strong Republican
Tennessee,72,-0.3667034554938444,1.5,7. Strong Republican
Oklahoma,66.1,-0.5953422241596087,0.5,7. Strong Republican
Alabama,66.7,-0.5720908239563104,0.5,5. Independent (leans Republican)
Texas,79.7,-0.06831048621818617,0.5,7. Strong Republican
Tennessee,72,-0.3667034554938444,0.5,6. Not very strong Republican
Arkansas,62.1,-0.750351558848262,-1.5,7. Strong Republican
Texas,79.7,-0.06831048621818617,-0.5,4. Independent
Tennessee,72,-0.3667034554938444,1.5,3. Independent (leans Democrat)
North Carolina,74,-0.28919878814951766,1.5,2. Not very strong Democrat
Texas,79.7,-0.06831048621818617,0.5,1. Strong Democrat
Oklahoma,66.1,-0.5953422241596087,-0.5,5. Independent (leans Republican)
Texas,79.7,-0.06831048621818617,-0.5,7. Strong Republican
Oklahoma,66.1,-0.5953422241596087,-0.5,7. Strong Republican
Tennessee,72,-0.3667034554938444,1.5,5. Independent (leans Republican)
Oklahoma,66.1,-0.5953422241596087,1.5,1. Strong Democrat
Oklahoma,66.1,-0.5953422241596087,0.5,4. Independent
South Carolina,72.4,-0.35120252202497887,-1.5,7. Strong Republican
Oklahoma,66.1,-0.5953422241596087,-0.5,7. Strong Republican
Texas,79.7,-0.06831048621818617,1.5,6. Not very strong Republican
Alabama,66.7,-0.5720908239563104,-0.5,7. Strong Republican
Florida,77.7,-0.14581515356251296,-1.5,7. Strong Republican
Louisiana,61,-0.7929791258876419,-1.5,5. Independent (leans Republican)
Mississippi,59.1,-0.8666085598647522,-1.5,4. Independent
North Carolina,74,-0.28919878814951766,-0.5,1. Strong Democrat
Texas,79.7,-0.06831048621818617,-0.5,1. Strong Democrat
Florida,77.7,-0.14581515356251296,-0.5,7. Strong Republican
Delaware,87.5,0.2339577164246882,-1.5,3. Independent (leans Democrat)
Virginia,92.1,0.41221845131663964,-2.5,4. Independent
Florida,77.7,-0.14581515356251296,1.5,4. Independent
Florida,77.7,-0.14581515356251296,-0.5,5. Independent (leans Republican)
South Carolina,72.4,-0.35120252202497887,1.5,6. Not very strong Republican
South Carolina,72.4,-0.35120252202497887,-0.5,1. Strong Democrat
Louisiana,61,-0.7929791258876419,-2.5,1. Strong Democrat
Florida,77.7,-0.14581515356251296,0.5,2. Not very strong Democrat
Virginia,92.1,0.41221845131663964,-2.5,1. Strong Democrat
Texas,79.7,-0.06831048621818617,-2.5,2. Not very strong Democrat
Virginia,92.1,0.41221845131663964,1.5,4. Independent
Texas,79.7,-0.06831048621818617,1.5,2. Not very strong Democrat
Florida,77.7,-0.14581515356251296,1.5,5. Independent (leans Republican)
Florida,77.7,-0.14581515356251296,-2.5,5. Independent (leans Republican)
Alabama,66.7,-0.5720908239563104,0.5,3. Independent (leans Democrat)
Tennessee,72,-0.3667034554938444,0.5,1. Strong Democrat
Florida,77.7,-0.14581515356251296,-1.5,7. Strong Republican
Florida,77.7,-0.14581515356251296,0.5,6. Not very strong Republican
Florida,77.7,-0.14581515356251296,1.5,7. Strong Republican
Virginia,92.1,0.41221845131663964,0.5,7. Strong Republican
Texas,79.7,-0.06831048621818617,2.5,7. Strong Republican
Virginia,92.1,0.41221845131663964,1.5,6. Not very strong Republican
Florida,77.7,-0.14581515356251296,0.5,5. Independent (leans Republican)
Delaware,87.5,0.2339577164246882,0.5,1. Strong Democrat
Florida,77.7,-0.14581515356251296,1.5,3. Independent (leans Democrat)
Florida,77.7,-0.14581515356251296,-2.5,2. Not very strong Democrat
Mississippi,59.1,-0.8666085598647522,-1.5,2. Not very strong Democrat
Texas,79.7,-0.06831048621818617,1.5,4. Independent
Florida,77.7,-0.14581515356251296,0.5,2. Not very strong Democrat
North Carolina,74,-0.28919878814951766,-0.5,7. Strong Republican
Virginia,92.1,0.41221845131663964,1.5,1. Strong Democrat
Florida,77.7,-0.14581515356251296,-0.5,7. Strong Republican
Florida,77.7,-0.14581515356251296,-2.5,7. Strong Republican
Texas,79.7,-0.06831048621818617,2.5,3. Independent (leans Democrat)
Florida,77.7,-0.14581515356251296,-2.5,7. Strong Republican
Tennessee,72,-0.3667034554938444,0.5,7. Strong Republican
Texas,79.7,-0.06831048621818617,-1.5,7. Strong Republican
